pop,hispanic_or_latino,white,black,native_american,asian,nhpi,other,two_or_more,sex_ratio,bachelors,income,foreign_born,age,county,state,margin
"17,833.000",0.030,0.831,0.097,0.002,0.016,0.000,0.003,0.022,0.862,0.474,"34,576",0.027,23.70,Radford city, Virginia,0.09
"229,233.000",0.071,0.412,0.458,0.001,0.021,0.000,0.003,0.035,0.901,0.500,"51,421",0.073,34.10,Richmond city, Virginia,0.68
"99,122.000",0.064,0.581,0.286,0.002,0.032,0.000,0.002,0.033,0.901,0.328,"45,664",0.066,38.20,Roanoke city, Virginia,0.26
"25,290.000",0.034,0.846,0.065,0.000,0.018,0.001,0.009,0.026,0.901,0.239,"63,411",0.043,41.20,Salem city, Virginia,-0.19
"24,660.000",0.034,0.805,0.107,0.004,0.014,0.001,0.000,0.034,0.845,0.321,"52,292",0.042,41.50,Staunton city, Virginia,0.10
"91,383.000",0.045,0.489,0.407,0.001,0.021,0.000,0.002,0.034,0.938,0.334,"79,899",0.038,38.10,Suffolk city, Virginia,0.17
"450,882.000",0.084,0.611,0.183,0.002,0.070,0.001,0.002,0.047,0.965,0.363,"78,136",0.097,36.40,Virginia Beach city, Virginia,0.05
"22,300.000",0.086,0.745,0.120,0.006,0.017,0.004,0.000,0.023,0.949,0.217,"43,480",0.046,40.80,Waynesboro city, Virginia,-0.05
"15,034.000",0.072,0.679,0.152,0.002,0.066,0.000,0.002,0.026,0.876,0.553,"59,288",0.083,25.70,Williamsburg city, Virginia,0.41
"27,912.000",0.178,0.649,0.099,0.002,0.019,0.000,0.008,0.044,0.957,0.358,"61,102",0.138,37.30,Winchester city, Virginia,0.11
"19,702.000",0.639,0.334,0.004,0.003,0.007,0.005,0.000,0.008,1.049,0.123,"51,601",0.244,28,Adams, Washington,-0.36
"22,636.000",0.042,0.897,0.005,0.006,0.010,0.003,0.002,0.034,0.949,0.202,"53,941",0.031,44.90,Asotin, Washington,-0.26
"200,715.000",0.223,0.696,0.016,0.006,0.028,0.001,0.003,0.028,1.000,0.263,"72,046",0.110,36,Benton, Washington,-0.21
"76,653.000",0.281,0.675,0.003,0.004,0.008,0.000,0.001,0.027,1.012,0.272,"61,304",0.133,40.50,Chelan, Washington,-0.08
"76,482.000",0.067,0.822,0.009,0.047,0.014,0.000,0.001,0.039,0.969,0.222,"55,090",0.052,50.90,Clallam, Washington,0.03
"481,950.000",0.100,0.775,0.017,0.005,0.047,0.007,0.002,0.047,0.976,0.305,"77,184",0.106,38.60,Clark, Washington,0.05
"4,024.000",0.081,0.848,0.013,0.003,0.013,0.000,0.000,0.042,0.965,0.370,"61,779",0.055,49,Columbia, Washington,-0.44
"108,399.000",0.093,0.823,0.008,0.011,0.011,0.003,0.005,0.046,0.988,0.158,"58,791",0.039,41,Cowlitz, Washington,-0.17
"42,520.000",0.320,0.632,0.004,0.008,0.006,0.003,0.001,0.025,1.016,0.141,"65,730",0.160,37.80,Douglas, Washington,-0.24
"7,643.000",0.049,0.731,0.002,0.132,0.003,0.002,0.000,0.081,1.016,0.175,"41,685",0.015,52.10,Ferry, Washington,-0.29
"93,681.000",0.532,0.399,0.018,0.002,0.020,0.002,0.004,0.023,1.062,0.190,"66,904",0.216,30.40,Franklin, Washington,-0.15
"2,258.000",0.014,0.888,0.000,0.000,0.040,0.000,0.000,0.058,1.058,0.321,"56,923",0.039,49.70,Garfield, Washington,-0.47
"96,648.000",0.420,0.527,0.010,0.010,0.009,0.000,0.000,0.023,1.028,0.180,"59,165",0.175,33.20,Grant, Washington,-0.34
"73,769.000",0.102,0.792,0.012,0.039,0.014,0.003,0.001,0.036,1.053,0.115,"50,665",0.044,44.30,Grays Harbor, Washington,-0.07
"84,187.000",0.081,0.786,0.026,0.009,0.046,0.004,0.003,0.044,0.996,0.217,"70,765",0.074,44.10,Island, Washington,0.12
"31,825.000",0.038,0.872,0.006,0.016,0.017,0.001,0.010,0.041,0.957,0.293,"57,693",0.049,59,Jefferson, Washington,0.41
"2,225,064.000",0.098,0.582,0.064,0.005,0.182,0.007,0.004,0.057,1.008,0.603,"99,158",0.237,37,King, Washington,0.53
"268,945.000",0.080,0.760,0.025,0.009,0.048,0.009,0.001,0.067,1.049,0.283,"78,969",0.067,39.20,Kitsap, Washington,0.18
"47,097.000",0.090,0.821,0.010,0.004,0.013,0.007,0.007,0.048,1.000,0.407,"59,703",0.047,33.70,Kittitas, Washington,-0.10
"22,055.000",0.120,0.820,0.012,0.017,0.005,0.000,0.000,0.027,1.028,0.377,"56,667",0.096,46.80,Klickitat, Washington,-0.09
"79,430.000",0.107,0.827,0.005,0.005,0.010,0.001,0.002,0.043,1.004,0.166,"54,970",0.049,42.90,Lewis, Washington,-0.33
"10,732.000",0.035,0.910,0.005,0.016,0.007,0.003,0.000,0.025,1.008,0.390,"58,584",0.017,48.50,Lincoln, Washington,-0.49
"65,326.000",0.102,0.793,0.006,0.018,0.011,0.006,0.008,0.057,1.083,0.141,"60,565",0.060,45.30,Mason, Washington,-0.04
"42,080.000",0.204,0.646,0.001,0.096,0.006,0.001,0.001,0.044,1.020,0.119,"48,528",0.098,43,Okanogan, Washington,-0.14
"22,121.000",0.100,0.803,0.006,0.027,0.018,0.003,0.006,0.037,0.988,0.153,"50,873",0.063,54.40,Pacific, Washington,-0.01
"13,588.000",0.040,0.869,0.002,0.031,0.009,0.000,0.001,0.047,1.041,0.185,"55,021",0.037,50.80,Pend Oreille, Washington,-0.37
"891,862.000",0.113,0.657,0.067,0.009,0.063,0.014,0.003,0.075,0.996,0.269,"76,438",0.099,36.20,Pierce, Washington,0.11
"16,953.000",0.065,0.882,0.007,0.008,0.015,0.000,0.000,0.022,0.938,0.336,"64,753",0.078,56.70,San Juan, Washington,0.51
"127,442.000",0.186,0.737,0.006,0.016,0.018,0.001,0.003,0.033,0.980,0.203,"71,021",0.094,41.60,Skagit, Washington,0.07
"11,906.000",0.066,0.872,0.005,0.018,0.013,0.003,0.000,0.024,0.984,0.231,"69,296",0.044,47,Skamania, Washington,-0.09
"811,572.000",0.105,0.681,0.032,0.008,0.113,0.005,0.004,0.052,1.004,0.347,"89,273",0.170,38,Snohomish, Washington,0.21
"513,402.000",0.060,0.839,0.017,0.010,0.022,0.006,0.001,0.045,0.984,0.299,"60,101",0.054,37.80,Spokane, Washington,-0.04
"45,233.000",0.038,0.863,0.004,0.045,0.007,0.002,0.001,0.040,0.992,0.157,"54,426",0.029,47,Stevens, Washington,-0.42
"284,698.000",0.093,0.739,0.029,0.010,0.057,0.009,0.003,0.061,0.957,0.339,"75,867",0.083,39.10,Thurston, Washington,0.19
"4,318.000",0.075,0.856,0.012,0.009,0.017,0.000,0.013,0.017,0.946,0.046,"54,524",0.050,55.70,Wahkiakum, Washington,-0.19
"60,785.000",0.216,0.712,0.017,0.003,0.018,0.002,0.001,0.032,1.049,0.247,"60,615",0.094,37.50,Walla Walla, Washington,-0.09
"224,538.000",0.097,0.781,0.009,0.023,0.040,0.002,0.002,0.045,0.976,0.340,"65,420",0.100,37.50,Whatcom, Washington,0.24
"49,577.000",0.064,0.776,0.019,0.003,0.084,0.001,0.008,0.045,1.037,0.570,"42,288",0.110,25.20,Whitman, Washington,0.10
"250,649.000",0.499,0.424,0.009,0.030,0.009,0.005,0.001,0.024,0.996,0.155,"54,917",0.184,32.90,Yakima, Washington,-0.08
"16,543.000",0.013,0.944,0.010,0.003,0.003,0.000,0.002,0.024,0.949,0.115,"38,906",0.006,42,Barbour, West Virginia,-0.55
"117,615.000",0.046,0.832,0.076,0.001,0.011,0.000,0.007,0.027,0.972,0.244,"65,286",0.038,38.90,Berkeley, West Virginia,-0.31
"21,897.000",0.002,0.976,0.007,0.000,0.000,0.000,0.000,0.015,1.000,0.130,"45,297",0.003,44,Boone, West Virginia,-0.53
"14,032.000",0.002,0.919,0.007,0.003,0.000,0.001,0.000,0.067,1.008,0.087,"43,819",0.001,46.40,Braxton, West Virginia,-0.47
"22,162.000",0.009,0.945,0.016,0.001,0.006,0.001,0.002,0.020,0.976,0.314,"48,168",0.014,46.20,Brooke, West Virginia,-0.43
"93,328.000",0.014,0.898,0.045,0.001,0.011,0.000,0.002,0.028,0.957,0.307,"41,472",0.014,39,Cabell, West Virginia,-0.18
"7,185.000",0.000,0.993,0.000,0.000,0.000,0.000,0.000,0.007,0.965,0.297,"38,668",0.006,48.70,Calhoun, West Virginia,-0.60
"8,599.000",0.001,0.991,0.001,0.002,0.000,0.000,0.000,0.006,1.016,0.137,"35,154",0.000,44.40,Clay, West Virginia,-0.61
"8,499.000",0.005,0.958,0.012,0.003,0.010,0.000,0.000,0.014,1.217,0.176,"51,300",0.011,46,Doddridge, West Virginia,-0.70
"43,087.000",0.012,0.925,0.050,0.002,0.000,0.001,0.000,0.010,1.012,0.179,"43,722",0.005,44.50,Fayette, West Virginia,-0.39
"7,970.000",0.042,0.813,0.115,0.003,0.012,0.000,0.000,0.015,1.387,0.246,"42,883",0.027,39.90,Gilmer, West Virginia,-0.53
"11,565.000",0.007,0.965,0.016,0.000,0.003,0.003,0.000,0.006,1.020,0.148,"43,313",0.004,46.70,Grant, West Virginia,-0.77
"34,893.000",0.019,0.915,0.029,0.000,0.007,0.000,0.004,0.025,0.949,0.261,"39,807",0.016,45.90,Greenbrier, West Virginia,-0.40
"23,304.000",0.015,0.956,0.012,0.002,0.002,0.000,0.000,0.012,1.053,0.161,"48,528",0.005,47.60,Hampshire, West Virginia,-0.60
"29,118.000",0.015,0.935,0.022,0.000,0.005,0.000,0.000,0.022,0.949,0.138,"48,140",0.009,47,Hancock, West Virginia,-0.44
"13,789.000",0.009,0.898,0.052,0.007,0.028,0.000,0.000,0.006,1.075,0.141,"46,513",0.037,45.40,Hardy, West Virginia,-0.55
"67,620.000",0.017,0.940,0.015,0.000,0.006,0.000,0.000,0.021,0.953,0.265,"52,134",0.009,42,Harrison, West Virginia,-0.38
"28,793.000",0.009,0.967,0.003,0.005,0.003,0.000,0.000,0.013,0.996,0.249,"49,115",0.010,43.50,Jackson, West Virginia,-0.51
"56,922.000",0.059,0.828,0.058,0.002,0.014,0.000,0.007,0.031,0.972,0.354,"82,551",0.049,40.90,Jefferson, West Virginia,-0.10
"181,014.000",0.011,0.873,0.069,0.002,0.012,0.001,0.001,0.032,0.931,0.283,"47,122",0.018,43.60,Kanawha, West Virginia,-0.15
"16,024.000",0.012,0.941,0.002,0.004,0.004,0.000,0.006,0.032,1.004,0.125,"43,894",0.004,44.30,Lewis, West Virginia,-0.57
"20,617.000",0.006,0.972,0.007,0.000,0.003,0.001,0.000,0.010,0.988,0.159,"42,064",0.004,43.10,Lincoln, West Virginia,-0.55
"32,593.000",0.010,0.959,0.016,0.001,0.001,0.000,0.000,0.014,0.969,0.128,"36,250",0.001,43.90,Logan, West Virginia,-0.63
"18,083.000",0.014,0.888,0.079,0.001,0.001,0.000,0.000,0.017,1.033,0.040,"26,072",0.009,45.50,McDowell, West Virginia,-0.58
"56,233.000",0.013,0.921,0.035,0.003,0.006,0.000,0.008,0.016,0.984,0.262,"52,856",0.012,41,Marion, West Virginia,-0.29
"30,900.000",0.010,0.966,0.007,0.002,0.004,0.000,0.000,0.012,0.984,0.207,"48,179",0.008,46,Marshall, West Virginia,-0.50
"26,700.000",0.007,0.963,0.003,0.001,0.011,0.000,0.003,0.012,0.942,0.216,"51,820",0.013,44.40,Mason, West Virginia,-0.53
"59,370.000",0.012,0.898,0.059,0.001,0.005,0.000,0.000,0.025,0.916,0.279,"40,716",0.010,43.40,Mercer, West Virginia,-0.54
"27,047.000",0.010,0.934,0.033,0.000,0.003,0.000,0.003,0.017,1.004,0.195,"51,723",0.004,44.40,Mineral, West Virginia,-0.57
"23,808.000",0.003,0.958,0.019,0.000,0.002,0.000,0.006,0.013,0.961,0.088,"35,454",0.003,43.10,Mingo, West Virginia,-0.71
"106,196.000",0.022,0.874,0.036,0.001,0.034,0.000,0.006,0.028,1.049,0.554,"54,198",0.056,32.20,Monongalia, West Virginia,-0.01
"13,344.000",0.011,0.961,0.011,0.001,0.000,0.000,0.000,0.016,1.049,0.111,"44,828",0.005,46.70,Monroe, West Virginia,-0.57
"17,800.000",0.016,0.951,0.005,0.006,0.000,0.000,0.002,0.020,0.996,0.202,"57,116",0.017,48.50,Morgan, West Virginia,-0.52
"24,857.000",0.005,0.969,0.007,0.006,0.004,0.000,0.000,0.010,0.988,0.109,"40,318",0.012,45.30,Nicholas, West Virginia,-0.57
"41,875.000",0.012,0.915,0.037,0.003,0.005,0.000,0.003,0.026,0.927,0.376,"48,056",0.019,43.20,Ohio, West Virginia,-0.26
"6,968.000",0.009,0.941,0.037,0.002,0.000,0.000,0.009,0.002,1.062,0.227,"46,358",0.001,51.80,Pendleton, West Virginia,-0.54
"7,457.000",0.030,0.957,0.002,0.000,0.000,0.000,0.000,0.011,1.188,0.175,"55,508",0.005,44,Pleasants, West Virginia,-0.59
"8,382.000",0.003,0.982,0.003,0.000,0.001,0.000,0.003,0.009,1.012,0.224,"37,642",0.008,49.50,Pocahontas, West Virginia,-0.46
"33,610.000",0.015,0.911,0.048,0.007,0.002,0.000,0.000,0.016,1.066,0.155,"51,992",0.013,43.30,Preston, West Virginia,-0.55
"56,604.000",0.012,0.950,0.008,0.001,0.007,0.001,0.000,0.021,0.972,0.319,"63,954",0.013,42.20,Putnam, West Virginia,-0.43
"74,452.000",0.016,0.869,0.072,0.002,0.007,0.000,0.006,0.027,1.000,0.227,"43,283",0.014,42.30,Raleigh, West Virginia,-0.50
"28,763.000",0.010,0.934,0.019,0.001,0.006,0.000,0.000,0.031,1.053,0.189,"45,206",0.005,43.80,Randolph, West Virginia,-0.44
"9,747.000",0.000,0.968,0.005,0.000,0.004,0.000,0.006,0.017,0.992,0.207,"44,328",0.013,47.10,Ritchie, West Virginia,-0.72
"13,831.000",0.012,0.955,0.001,0.001,0.001,0.000,0.000,0.031,0.980,0.115,"38,895",0.002,46.10,Roane, West Virginia,-0.48
"12,710.000",0.020,0.920,0.042,0.000,0.000,0.000,0.000,0.019,0.852,0.189,"37,769",0.006,49.60,Summers, West Virginia,-0.47
"16,817.000",0.010,0.955,0.009,0.000,0.001,0.000,0.005,0.020,0.984,0.221,"52,958",0.007,43.90,Taylor, West Virginia,-0.50
"6,943.000",0.006,0.972,0.003,0.000,0.002,0.000,0.004,0.013,1.012,0.203,"47,527",0.001,49.80,Tucker, West Virginia,-0.50
"8,736.000",0.005,0.970,0.001,0.001,0.003,0.000,0.000,0.019,1.008,0.115,"47,598",0.004,47.90,Tyler, West Virginia,-0.66
"24,451.000",0.014,0.947,0.019,0.001,0.001,0.000,0.000,0.018,0.984,0.164,"40,802",0.006,42,Upshur, West Virginia,-0.54
"39,952.000",0.007,0.970,0.006,0.002,0.003,0.000,0.000,0.012,0.942,0.146,"43,710",0.010,44.50,Wayne, West Virginia,-0.50
"8,289.000",0.001,0.984,0.000,0.000,0.000,0.000,0.000,0.015,0.969,0.128,"33,358",0.000,47.40,Webster, West Virginia,-0.63
"15,291.000",0.010,0.968,0.008,0.000,0.000,0.000,0.003,0.011,0.934,0.133,"44,539",0.005,46.60,Wetzel, West Virginia,-0.52
"5,764.000",0.003,0.968,0.014,0.000,0.000,0.000,0.000,0.015,1.012,0.012,"45,315",0.002,46.10,Wirt, West Virginia,-0.63
"84,387.000",0.012,0.950,0.014,0.004,0.004,0.000,0.000,0.016,0.934,0.257,"48,711",0.011,43.80,Wood, West Virginia,-0.42
"20,890.000",0.004,0.971,0.011,0.000,0.003,0.000,0.000,0.010,0.976,0.203,"44,095",0.005,45,Wyoming, West Virginia,-0.72
"20,208.000",0.041,0.900,0.026,0.007,0.007,0.000,0.002,0.017,1.174,0.120,"48,906",0.029,54.20,Adams, Wisconsin,-0.26
"15,524.000",0.030,0.823,0.008,0.092,0.006,0.006,0.000,0.036,1.041,0.232,"47,869",0.012,41.60,Ashland, Wisconsin,0.11
"45,182.000",0.026,0.928,0.014,0.007,0.006,0.000,0.001,0.016,1.016,0.225,"52,346",0.024,44.40,Barron, Wisconsin,-0.26
"15,088.000",0.022,0.844,0.003,0.098,0.005,0.000,0.001,0.027,1.041,0.335,"57,257",0.012,52.60,Bayfield, Wisconsin,0.14
"262,559.000",0.090,0.802,0.025,0.021,0.031,0.000,0.001,0.029,0.984,0.355,"64,728",0.058,37.50,Brown, Wisconsin,-0.07
"13,087.000",0.023,0.955,0.006,0.003,0.000,0.000,0.000,0.013,1.033,0.272,"58,364",0.015,46.60,Buffalo, Wisconsin,-0.25
"15,363.000",0.020,0.904,0.006,0.035,0.004,0.000,0.000,0.032,1.049,0.164,"53,555",0.014,53.10,Burnett, Wisconsin,-0.29
"50,005.000",0.044,0.905,0.009,0.005,0.024,0.000,0.002,0.011,1.012,0.365,"76,065",0.026,40.90,Calumet, Wisconsin,-0.20
"64,175.000",0.018,0.933,0.015,0.003,0.014,0.000,0.000,0.016,1.075,0.231,"61,215",0.015,41.30,Chippewa, Wisconsin,-0.20
"34,668.000",0.051,0.923,0.002,0.002,0.003,0.000,0.004,0.016,1.020,0.121,"54,463",0.025,37.60,Clark, Wisconsin,-0.37
"57,331.000",0.036,0.921,0.017,0.004,0.008,0.000,0.000,0.014,1.058,0.261,"69,262",0.026,42.70,Columbia, Wisconsin,-0.02
"16,155.000",0.017,0.941,0.019,0.002,0.005,0.000,0.000,0.016,1.079,0.246,"51,218",0.016,47,Crawford, Wisconsin,-0.08
"542,459.000",0.065,0.787,0.047,0.002,0.059,0.000,0.004,0.034,0.988,0.627,"75,179",0.085,35.20,Dane, Wisconsin,0.53
"87,569.000",0.050,0.896,0.027,0.003,0.006,0.001,0.000,0.017,1.092,0.203,"62,591",0.021,43,Dodge, Wisconsin,-0.31
"27,621.000",0.033,0.935,0.004,0.007,0.005,0.000,0.001,0.014,0.980,0.279,"61,765",0.033,53.30,Door, Wisconsin,0.01
"43,497.000",0.017,0.909,0.012,0.018,0.012,0.000,0.004,0.027,1.012,0.252,"56,855",0.024,42.30,Douglas, Wisconsin,0.09
"45,029.000",0.020,0.924,0.006,0.002,0.030,0.000,0.001,0.017,1.004,0.274,"59,588",0.029,35.10,Dunn, Wisconsin,-0.14
"104,132.000",0.026,0.892,0.011,0.003,0.038,0.004,0.002,0.024,0.980,0.336,"62,508",0.036,34.90,Eau Claire, Wisconsin,0.11
"4,312.000",0.004,0.972,0.006,0.003,0.000,0.000,0.000,0.013,1.053,0.156,"50,821",0.002,54.30,Florence, Wisconsin,-0.46
"102,654.000",0.054,0.886,0.014,0.004,0.012,0.000,0.007,0.023,0.980,0.270,"64,147",0.033,41.70,Fond du Lac, Wisconsin,-0.26
"9,003.000",0.027,0.776,0.010,0.138,0.005,0.000,0.006,0.037,1.012,0.096,"48,394",0.008,47.20,Forest, Wisconsin,-0.31
"51,570.000",0.018,0.947,0.015,0.001,0.010,0.000,0.001,0.008,1.075,0.275,"54,144",0.017,36.10,Grant, Wisconsin,-0.12
"36,790.000",0.032,0.941,0.005,0.002,0.003,0.000,0.001,0.016,0.992,0.287,"66,212",0.022,43.40,Green, Wisconsin,0.03
"18,807.000",0.051,0.920,0.009,0.002,0.003,0.000,0.001,0.014,1.020,0.225,"57,339",0.020,45.60,Green Lake, Wisconsin,-0.36
"23,632.000",0.019,0.944,0.008,0.002,0.007,0.001,0.002,0.017,1.016,0.281,"68,714",0.016,42.90,Iowa, Wisconsin,0.14
"5,679.000",0.014,0.953,0.002,0.011,0.004,0.000,0.000,0.016,1.012,0.271,"45,588",0.011,55.60,Iron, Wisconsin,-0.23
"20,556.000",0.036,0.860,0.020,0.053,0.005,0.001,0.001,0.025,1.160,0.141,"55,228",0.019,42,Jackson, Wisconsin,-0.15
"84,837.000",0.072,0.894,0.007,0.001,0.005,0.000,0.000,0.020,1.004,0.295,"67,167",0.032,41.30,Jefferson, Wisconsin,-0.15
"26,603.000",0.032,0.913,0.023,0.009,0.005,0.000,0.000,0.017,1.151,0.175,"53,928",0.024,45.60,Juneau, Wisconsin,-0.29
"168,998.000",0.135,0.750,0.067,0.003,0.016,0.000,0.002,0.027,0.976,0.310,"66,595",0.073,38.70,Kenosha, Wisconsin,-0.03
"20,398.000",0.032,0.942,0.007,0.005,0.004,0.000,0.000,0.009,1.028,0.245,"68,474",0.024,44.20,Kewaunee, Wisconsin,-0.33
"118,168.000",0.020,0.894,0.016,0.002,0.043,0.000,0.001,0.023,0.949,0.398,"60,307",0.031,36.30,La Crosse, Wisconsin,0.13
"16,682.000",0.041,0.937,0.006,0.003,0.004,0.000,0.001,0.009,1.020,0.272,"61,070",0.024,41.70,Lafayette, Wisconsin,-0.14
"19,167.000",0.022,0.935,0.007,0.006,0.002,0.000,0.002,0.026,1.028,0.183,"52,074",0.016,48.80,Langlade, Wisconsin,-0.32
"27,687.000",0.019,0.948,0.007,0.004,0.003,0.000,0.001,0.017,1.012,0.229,"59,183",0.009,47.90,Lincoln, Wisconsin,-0.23
"78,977.000",0.043,0.899,0.011,0.004,0.027,0.000,0.001,0.016,0.996,0.251,"58,464",0.029,44.90,Manitowoc, Wisconsin,-0.23
"135,485.000",0.029,0.875,0.005,0.002,0.054,0.000,0.009,0.027,1.008,0.315,"63,029",0.038,40.80,Marathon, Wisconsin,-0.18
"40,312.000",0.019,0.951,0.007,0.005,0.003,0.001,0.000,0.014,1.012,0.206,"52,385",0.014,48.90,Marinette, Wisconsin,-0.35
"15,380.000",0.036,0.932,0.006,0.004,0.005,0.000,0.001,0.015,1.045,0.159,"53,293",0.018,50.20,Marquette, Wisconsin,-0.27
"4,566.000",0.072,0.095,0.002,0.782,0.002,0.000,0.001,0.046,1.008,0.090,"47,188",0.002,31,Menominee, Wisconsin,0.64
"949,180.000",0.154,0.503,0.259,0.004,0.044,0.000,0.004,0.031,0.938,0.388,"52,260",0.093,35,Milwaukee, Wisconsin,0.40
"46,155.000",0.048,0.901,0.018,0.010,0.008,0.000,0.001,0.014,1.041,0.231,"60,595",0.025,39.80,Monroe, Wisconsin,-0.24
"37,870.000",0.020,0.945,0.003,0.010,0.003,0.000,0.000,0.019,1.045,0.202,"64,528",0.009,47.20,Oconto, Wisconsin,-0.41
"35,480.000",0.016,0.947,0.005,0.015,0.004,0.000,0.003,0.010,1.008,0.267,"58,156",0.012,51.40,Oneida, Wisconsin,-0.15
"186,829.000",0.044,0.871,0.014,0.014,0.034,0.001,0.001,0.022,0.996,0.339,"68,441",0.037,38.40,Outagamie, Wisconsin,-0.10
"89,179.000",0.031,0.910,0.014,0.002,0.021,0.001,0.000,0.021,0.972,0.490,"84,394",0.053,44,Ozaukee, Wisconsin,-0.12
"7,261.000",0.021,0.962,0.003,0.003,0.004,0.001,0.000,0.007,1.045,0.193,"58,750",0.014,46.80,Pepin, Wisconsin,-0.26
"42,336.000",0.023,0.935,0.007,0.002,0.010,0.001,0.000,0.023,0.988,0.309,"73,873",0.019,37.30,Pierce, Wisconsin,-0.13
"43,549.000",0.019,0.948,0.004,0.008,0.004,0.000,0.001,0.015,1.016,0.233,"61,814",0.013,45.90,Polk, Wisconsin,-0.27
"70,822.000",0.034,0.908,0.007,0.002,0.031,0.000,0.002,0.016,1.024,0.418,"60,316",0.040,37.20,Portage, Wisconsin,0.03
"13,351.000",0.019,0.939,0.005,0.009,0.006,0.009,0.001,0.012,1.062,0.156,"49,749",0.019,51.90,Price, Wisconsin,-0.28
"195,859.000",0.137,0.709,0.111,0.003,0.013,0.001,0.003,0.024,0.984,0.238,"62,556",0.049,40.10,Racine, Wisconsin,-0.04
"17,408.000",0.025,0.940,0.006,0.002,0.007,0.000,0.006,0.014,1.004,0.222,"52,052",0.022,45.80,Richland, Wisconsin,-0.10
"162,532.000",0.090,0.819,0.046,0.003,0.011,0.000,0.002,0.029,0.969,0.258,"59,519",0.045,39.80,Rock, Wisconsin,0.11
"14,074.000",0.020,0.945,0.006,0.003,0.001,0.001,0.001,0.023,1.004,0.143,"48,961",0.012,48.90,Rusk, Wisconsin,-0.35
"89,702.000",0.025,0.936,0.007,0.002,0.009,0.000,0.001,0.021,1.004,0.436,"84,985",0.026,39.20,St. Croix, Wisconsin,-0.16
"64,152.000",0.053,0.906,0.007,0.012,0.005,0.000,0.000,0.017,0.992,0.285,"62,808",0.032,41,Sauk, Wisconsin,0.02
"16,477.000",0.028,0.768,0.004,0.162,0.005,0.000,0.000,0.033,1.053,0.174,"52,022",0.016,50.70,Sawyer, Wisconsin,-0.13
"40,813.000",0.030,0.863,0.004,0.065,0.004,0.000,0.002,0.032,0.996,0.153,"57,322",0.013,45.50,Shawano, Wisconsin,-0.36
"115,152.000",0.066,0.835,0.020,0.003,0.059,0.000,0.000,0.017,1.016,0.291,"62,101",0.059,41.30,Sheboygan, Wisconsin,-0.16
"20,320.000",0.023,0.956,0.000,0.002,0.004,0.001,0.001,0.014,1.024,0.184,"52,860",0.015,43.90,Taylor, Wisconsin,-0.46
"29,525.000",0.087,0.891,0.004,0.003,0.004,0.000,0.001,0.009,1.033,0.212,"59,606",0.040,40.70,Trempealeau, Wisconsin,-0.17
"30,759.000",0.016,0.958,0.002,0.001,0.003,0.000,0.001,0.018,1.016,0.221,"54,549",0.013,42,Vernon, Wisconsin,-0.05
"21,923.000",0.026,0.847,0.004,0.092,0.006,0.001,0.000,0.025,1.024,0.229,"50,039",0.014,55.10,Vilas, Wisconsin,-0.22
"103,391.000",0.112,0.853,0.007,0.002,0.008,0.001,0.000,0.017,0.996,0.297,"66,034",0.057,40.40,Walworth, Wisconsin,-0.19
"15,726.000",0.018,0.940,0.003,0.009,0.005,0.002,0.002,0.021,0.988,0.272,"51,711",0.012,51.70,Washburn, Wisconsin,-0.24
"135,529.000",0.033,0.925,0.013,0.002,0.014,0.000,0.001,0.013,0.984,0.411,"80,839",0.025,43.20,Washington, Wisconsin,-0.38
"402,637.000",0.049,0.875,0.015,0.002,0.037,0.000,0.006,0.016,0.969,0.524,"88,985",0.053,43.10,Waukesha, Wisconsin,-0.21
"50,997.000",0.032,0.941,0.006,0.005,0.005,0.000,0.001,0.010,1.041,0.232,"60,106",0.020,45.50,Waupaca, Wisconsin,-0.32
"24,256.000",0.065,0.891,0.016,0.004,0.004,0.000,0.001,0.018,1.119,0.161,"54,320",0.025,49.60,Waushara, Wisconsin,-0.34
"170,924.000",0.042,0.878,0.023,0.005,0.029,0.001,0.001,0.022,1.016,0.336,"59,947",0.035,38.30,Winnebago, Wisconsin,-0.04
"72,892.000",0.032,0.919,0.008,0.004,0.021,0.000,0.001,0.015,0.969,0.219,"55,684",0.024,43.90,Wood, Wisconsin,-0.19
"38,664.000",0.097,0.820,0.010,0.007,0.032,0.001,0.001,0.032,1.062,0.540,"51,362",0.065,28.20,Albany, Wyoming,0.03
"11,809.000",0.092,0.875,0.003,0.005,0.006,0.001,0.001,0.017,1.058,0.205,"51,237",0.026,40.80,Big Horn, Wyoming,-0.69
"46,958.000",0.086,0.873,0.008,0.004,0.001,0.001,0.000,0.027,1.062,0.127,"80,887",0.022,34.60,Campbell, Wyoming,-0.76
"15,073.000",0.184,0.770,0.011,0.012,0.008,0.000,0.001,0.014,1.160,0.176,"62,423",0.051,39.20,Carbon, Wyoming,-0.53
"13,842.000",0.083,0.886,0.000,0.002,0.001,0.000,0.000,0.029,1.070,0.269,"73,806",0.029,40.20,Converse, Wyoming,-0.72
"7,502.000",0.024,0.940,0.000,0.011,0.002,0.000,0.000,0.022,0.996,0.289,"66,898",0.022,42,Crook, Wyoming,-0.79
"39,711.000",0.073,0.694,0.005,0.196,0.002,0.001,0.000,0.029,1.000,0.262,"54,291",0.009,38.50,Fremont, Wyoming,-0.36
"13,301.000",0.108,0.849,0.003,0.008,0.008,0.001,0.008,0.014,1.058,0.182,"55,955",0.016,44.10,Goshen, Wyoming,-0.59
